Date,Time,plates
2026-06-02,11:28:46.919089,[]
2026-06-02,11:28:46.952456,[]
2026-06-02,11:28:46.985823,[]
2026-06-02,11:28:47.019190,[]
2026-06-02,11:28:47.052557,[]
2026-06-02,11:28:47.085924,[]
2026-06-02,11:28:47.119291,[]
2026-06-02,11:28:47.152658,[]
2026-06-02,11:28:47.186025,[]
2026-06-02,11:28:47.219392,[]
2026-06-02,11:28:47.252759,[]
2026-06-02,11:28:47.286126,[]
2026-06-02,11:28:47.319493,[]
2026-06-02,11:28:47.352860,[]
2026-06-02,11:28:47.386227,[]
2026-06-02,11:28:47.419594,[]
2026-06-02,11:28:47.452961,[]
2026-06-02,11:28:47.486328,[]
2026-06-02,11:28:47.519695,[]
2026-06-02,11:28:47.553062,[]
2026-06-02,11:28:47.586429,[]
2026-06-02,11:28:47.619796,[]
2026-06-02,11:28:47.653163,[]
2026-06-02,11:28:47.686530,[]
2026-06-02,11:28:47.719897,[]
2026-06-02,11:28:47.753264,[]
2026-06-02,11:28:47.786631,[]
2026-06-02,11:28:47.819998,[]
2026-06-02,11:28:47.853365,[]
2026-06-02,11:28:47.886732,[]
2026-06-02,11:28:47.920099,[]
2026-06-02,11:28:47.953466,[]
2026-06-02,11:28:47.986833,[]
2026-06-02,11:28:48.020200,[]
2026-06-02,11:28:48.053567,[]
2026-06-02,11:28:48.086934,[]
2026-06-02,11:28:48.120301,[]
2026-06-02,11:28:48.153668,[]
2026-06-02,11:28:48.187035,[]
2026-06-02,11:28:48.220402,[]
2026-06-02,11:28:48.253769,[]
2026-06-02,11:28:48.287136,[]
2026-06-02,11:28:48.320503,[]
2026-06-02,11:28:48.353870,[]
2026-06-02,11:28:48.387237,[]
2026-06-02,11:28:48.420604,[]
2026-06-02,11:28:48.453971,[]
2026-06-02,11:28:48.487338,[]
2026-06-02,11:28:48.520705,[]
2026-06-02,11:28:48.554072,[]
2026-06-02,11:28:48.587439,[]
2026-06-02,11:28:48.620806,[]
2026-06-02,11:28:48.654173,[]
2026-06-02,11:28:48.687540,[]
2026-06-02,11:28:48.720907,[]
2026-06-02,11:28:48.754274,[]
2026-06-02,11:28:48.787641,[]
2026-06-02,11:28:48.821008,[]
2026-06-02,11:28:48.854375,[]
2026-06-02,11:28:48.887742,[]
2026-06-02,11:28:48.921109,[]
2026-06-02,11:28:48.954476,[]
2026-06-02,11:28:48.987843,[]
2026-06-02,11:28:49.021210,[]
2026-06-02,11:28:49.054577,[]
2026-06-02,11:28:49.087944,[]
2026-06-02,11:28:49.121311,[]
2026-06-02,11:28:49.154678,[]
2026-06-02,11:28:49.188045,[]
2026-06-02,11:28:49.221412,[]
2026-06-02,11:28:49.254779,[]
2026-06-02,11:28:49.288146,[]
2026-06-02,11:28:49.321513,[]
2026-06-02,11:28:49.354880,[]
2026-06-02,11:28:49.388247,[]
2026-06-02,11:28:49.421614,[]
2026-06-02,11:28:49.454981,[]
2026-06-02,11:28:49.488348,[]
2026-06-02,11:28:49.521715,[]
2026-06-02,11:28:49.555082,[]
2026-06-02,11:28:49.588449,[]
2026-06-02,11:28:49.621816,[]
2026-06-02,11:28:49.655183,[]
2026-06-02,11:28:49.688550,[]
2026-06-02,11:28:49.721917,[]
2026-06-02,11:28:49.755284,[]
2026-06-02,11:28:49.788651,[]
2026-06-02,11:28:49.822018,[]
2026-06-02,11:28:49.855385,[]
2026-06-02,11:28:49.888752,[]
2026-06-02,11:28:49.922119,[]
2026-06-02,11:28:49.955486,[]
2026-06-02,11:28:49.988853,[]
2026-06-02,11:28:50.022220,[]
2026-06-02,11:28:50.055587,[]
2026-06-02,11:28:50.088954,[]
2026-06-02,11:28:50.122321,[]
2026-06-02,11:28:50.155688,[]
2026-06-02,11:28:50.189055,[]
2026-06-02,11:28:50.222422,[]
2026-06-02,11:28:50.255789,[]
2026-06-02,11:28:50.289156,[]
2026-06-02,11:28:50.322523,[]
2026-06-02,11:28:50.355890,[]
2026-06-02,11:28:50.389257,[]
2026-06-02,11:28:50.422624,[]
2026-06-02,11:28:50.455991,[]
2026-06-02,11:28:50.489358,[]
2026-06-02,11:28:50.522725,[]
2026-06-02,11:28:50.556092,[]
2026-06-02,11:28:50.589459,[]
2026-06-02,11:28:50.622826,[]
2026-06-02,11:28:50.656193,[]
2026-06-02,11:28:50.689560,[]
2026-06-02,11:28:50.722927,[]
2026-06-02,11:28:50.756294,[]
2026-06-02,11:28:50.789661,[]
2026-06-02,11:28:50.823028,[]
2026-06-02,11:28:50.856395,[]
2026-06-02,11:28:50.889762,[]
2026-06-02,11:28:50.923129,[]
2026-06-02,11:28:50.956496,[]
2026-06-02,11:28:50.989863,[]
2026-06-02,11:28:51.023230,[]
2026-06-02,11:28:51.056597,[]
2026-06-02,11:28:51.089964,[]
2026-06-02,11:28:51.123331,[]
2026-06-02,11:28:51.156698,[]
2026-06-02,11:28:51.190065,[]
2026-06-02,11:28:51.223432,[]
2026-06-02,11:28:51.256799,[]
2026-06-02,11:28:51.290166,[]
2026-06-02,11:28:51.323533,[]
2026-06-02,11:28:51.356900,[]
2026-06-02,11:28:51.390267,[]
2026-06-02,11:28:51.423634,[]
2026-06-02,11:28:51.457001,[]
2026-06-02,11:28:51.490368,[]
2026-06-02,11:28:51.523735,[]
2026-06-02,11:28:51.557102,[]
2026-06-02,11:28:51.590469,[]
2026-06-02,11:28:51.623836,[]
2026-06-02,11:28:51.657203,[]
2026-06-02,11:28:51.690570,[]
2026-06-02,11:28:51.723937,[]
2026-06-02,11:28:51.757304,[]
2026-06-02,11:28:51.790671,[]
2026-06-02,11:28:51.824038,[]
2026-06-02,11:28:51.857405,[]
2026-06-02,11:28:51.890772,[]
2026-06-02,11:28:51.924139,[]
2026-06-02,11:28:51.957506,[]
2026-06-02,11:28:51.990873,[]
2026-06-02,11:28:52.024240,[]
2026-06-02,11:28:52.057607,[]
2026-06-02,11:28:52.090974,[]
2026-06-02,11:28:52.124341,[]
2026-06-02,11:28:52.157708,[]
2026-06-02,11:28:52.191075,[]
2026-06-02,11:28:52.224442,[]
2026-06-02,11:28:52.257809,[]
2026-06-02,11:28:52.291176,[]
2026-06-02,11:28:52.324543,[]
2026-06-02,11:28:52.357910,[]
2026-06-02,11:28:52.391277,[]
2026-06-02,11:28:52.424644,[]
2026-06-02,11:28:52.458011,[]
